ID,TWEET,DATE,GEOLABEL,PLACE,WORDSF,LABELS,RATE,TARGET
1443050000000000000,latinoamarica aguascalientes llega muestra internacional cine latinoamericano tehuacan partir sabado octubrenosvemosenlasala cine clasico siglo xx entrada libre aforo cinemanubo cineentehuacan ,29/09/2021 03:10,"18.4664537056607, -97.4000858726468",TC,"['latinoamarica', 'aguascalientes', 'llega', 'muestra', 'internacional', 'cine', 'latinoamericano', 'tehuacan', 'partir', 'sabado', 'octubrenosvemosenlasala', 'cine', 'clasico', 'siglo', 'xx', 'entrada', 'libre', 'aforo', 'cinemanubo', 'cineentehuacan', '']","['turismo', 'turismo', 'turismo']",3,1
1443060000000000000,cafe ecologico lalaxo directo comunidad nahuatl xilitla huastecapotosina envolvente aroma exquisito sabor calidad kilo aguascalientes wtspcafa lalaxo naranjal xilitla apoyemoslonuestro,29/09/2021 03:49,"21.384892713884096, -98.99300715031478",SG,"['cafe', 'ecologico', 'lalaxo', 'directo', 'comunidad', 'nahuatl', 'xilitla', 'huastecapotosina', 'envolvente', 'aroma', 'exquisito', 'sabor', 'calidad', 'kilo', 'aguascalientes', 'wtspcafa', 'lalaxo', 'naranjal', 'xilitla', 'apoyemoslonuestro']","['festivo', 'festivo']",1,1
1443210000000000000,impresionante lugar increible ubicado vecino aguascalientes trata sotano golondrinas abismo natural pueblomagico aquismon huasteca potosina profundidad metrosfelizmiarcolesvia aturalezaza mexdesconocido,29/09/2021 13:30,"21.602072773146897, -99.09910514041356",SG,"['impresionante', 'lugar', 'increible', 'ubicado', 'vecino', 'aguascalientes', 'trata', 'sotano', 'golondrinas', 'abismo', 'natural', 'pueblomagico', 'aquismon', 'huasteca', 'potosina', 'profundidad', 'metrosfelizmiarcolesvia', 'aturalezaza', 'mexdesconocido']","['turismo', 'social', 'turismo', 'turismo']",2,1
1443210000000000000,buenosdiasdesde pueblomagico san joaquin ubicado sierra gorda querataro cuenta diversas actividades ecoturismo cascadas grutas museo arqueologico minero aturismo destino viajeros maxico,29/09/2021 14:00,"21.429741235257406, -99.32242911677466",SG,"['buenosdiasdesde', 'pueblomagico', 'san', 'joaquin', 'ubicado', 'sierra', 'gorda', 'querataro', 'cuenta', 'diversas', 'actividades', 'ecoturismo', 'cascadas', 'grutas', 'museo', 'arqueologico', 'minero', 'aturismo', 'destino', 'viajeros', 'maxico']","['turismo', 'turismo', 'turismo', 'turismo', 'turismo', 'turismo', 'turismo']",7,1
1443230000000000000,feliz dianacionaldelmaiz oaxaca considerado centros origen domesticacion maiz maxico cuenta razas existentes pais evidencias d domesticacion encuentran cueva d guila naquitz union zapata mitla,29/09/2021 15:12,"18.21366046382392, -97.15927685778497",TC,"['feliz', 'dianacionaldelmaiz', 'oaxaca', 'considerado', 'centros', 'origen', 'domesticacion', 'maiz', 'maxico', 'cuenta', 'razas', 'existentes', 'pais', 'evidencias', 'd', 'domesticacion', 'encuentran', 'cueva', 'd', 'guila', 'naquitz', 'union', 'zapata', 'mitla']",['turismo'],1,1
1443250000000000000,turismo vayan haciendo maletas mezcaleros zapotitlan invitan visitar municipio ello conocer atractivos turisticosnoticias puebla,29/09/2021 16:28,"18.33468137803632, -97.46783855667802",TC,"['turismo', 'vayan', 'haciendo', 'maletas', 'mezcaleros', 'zapotitlan', 'invitan', 'visitar', 'municipio', 'ello', 'conocer', 'atractivos', 'turisticosnoticias', 'puebla']","['turismo', 'turismo', 'turismo', 'social']",2,1
1443270000000000000,entarate artesanias barro brunido atractivos turisticos municipio zapotitlan salinas isabel cortas artesana localidad reyes metzontla invito poblanos visitar apoyar reactivacion economicavia,29/09/2021 18:01,"18.33468137803632, -97.46783855667802",TC,"['entarate', 'artesanias', 'barro', 'brunido', 'atractivos', 'turisticos', 'municipio', 'zapotitlan', 'salinas', 'isabel', 'cortas', 'artesana', 'localidad', 'reyes', 'metzontla', 'invito', 'poblanos', 'visitar', 'apoyar', 'reactivacion', 'economicavia']","['turismo', 'social', 'turismo']",1,1
1443340000000000000,enterate promueve atractivos zapotitlan salinas temporada mole caderas tehuacan municipios zona preparan ofrecer experiencias gastronomicas aventura naturaleza culturales puebla,29/09/2021 22:01,"18.33468137803632, -97.46783855667802",TC,"['enterate', 'promueve', 'atractivos', 'zapotitlan', 'salinas', 'temporada', 'mole', 'caderas', 'tehuacan', 'municipios', 'zona', 'preparan', 'ofrecer', 'experiencias', 'gastronomicas', 'aventura', 'naturaleza', 'culturales', 'puebla']","['noticia', 'social', 'turismo', 'turismo', 'turismo']",1,1
1443340000000000000,corredor cultural francisco haghenbeck tehuacan puebla luce nuevos murales realizados artistas talla nacional internacional parte festival meeting of styles,29/09/2021 22:06,"18.4664537056607, -97.4000858726468",TC,"['corredor', 'cultural', 'francisco', 'haghenbeck', 'tehuacan', 'puebla', 'luce', 'nuevos', 'murales', 'realizados', 'artistas', 'talla', 'nacional', 'internacional', 'parte', 'festival', 'meeting', 'of', 'styles']","['festivo', 'turismo']",1.5,1
1443350000000000000,break temporada mole caderas region tehuacan municipios zona preparan ofrecer experiencias gastronomicas aventura naturaleza culturales,29/09/2021 23:13,"18.33468137803632, -97.46783855667802",TC,"['break', 'temporada', 'mole', 'caderas', 'region', 'tehuacan', 'municipios', 'zona', 'preparan', 'ofrecer', 'experiencias', 'gastronomicas', 'aventura', 'naturaleza', 'culturales']","['social', 'turismo', 'turismo', 'turismo']",2,1
1443390000000000000,metropoli corredor cultural francisco haghenbeck tehuacan luce nuevos murales realizados artistas talla nacional internacional parte festival meeting of styles,30/09/2021 01:35,"18.4664537056607, -97.4000858726468",TC,"['metropoli', 'corredor', 'cultural', 'francisco', 'haghenbeck', 'tehuacan', 'luce', 'nuevos', 'murales', 'realizados', 'artistas', 'talla', 'nacional', 'internacional', 'parte', 'festival', 'meeting', 'of', 'styles']","['festivo', 'turismo']",1.5,1
1443390000000000000,vamos temporada mole caderas region tehuacan municipios zona preparan ofrecer experiencias gastronomicas aventura naturaleza culturales promueven atractivos zapotitlan salinas,30/09/2021 01:41,"18.33468137803632, -97.46783855667802",TC,"['vamos', 'temporada', 'mole', 'caderas', 'region', 'tehuacan', 'municipios', 'zona', 'preparan', 'ofrecer', 'experiencias', 'gastronomicas', 'aventura', 'naturaleza', 'culturales', 'promueven', 'atractivos', 'zapotitlan', 'salinas']","['social', 'turismo', 'turismo', 'turismo']",2,1
1443390000000000000,zapotitlan quieres salir pasear excelente opcion presentan oferta turistica zapotitlan salinas ,30/09/2021 01:45,"18.33468137803632, -97.46783855667802",TC,"['zapotitlan', 'quieres', 'salir', 'pasear', 'excelente', 'opcion', 'presentan', 'oferta', 'turistica', 'zapotitlan', 'salinas', '']","['turismo', 'turismo']",2,1
1443390000000000000,promueve turismo atractivos zapotitlan salinasal uebla,30/09/2021 01:50,"18.33468137803632, -97.46783855667802",TC,"['promueve', 'turismo', 'atractivos', 'zapotitlan', 'salinasal', 'uebla']",['turismo'],1,1
1443410000000000000,turismo busca zapotitlan salinas seducir poblanos puebla aqui historia ,30/09/2021 02:45,"18.33468137803632, -97.46783855667802",TC,"['turismo', 'busca', 'zapotitlan', 'salinas', 'seducir', 'poblanos', 'puebla', 'aqui', 'historia', '']",['turismo'],1,1
1443410000000000000,promueve turismo atractivos zapotitlan salinasmas inf,30/09/2021 03:07,"18.33468137803632, -97.46783855667802",TC,"['promueve', 'turismo', 'atractivos', 'zapotitlan', 'salinasmas', 'inf']",['turismo'],1,1
1443420000000000000,yyaalos municipios zona preparan ofrecer experiencias gastronomicas aventura naturaleza culturales ,30/09/2021 03:46,"18.33468137803632, -97.46783855667802",TC,"['yyaalos', 'municipios', 'zona', 'preparan', 'ofrecer', 'experiencias', 'gastronomicas', 'aventura', 'naturaleza', 'culturales', '']","['social', 'turismo', 'turismo', 'turismo']",2,1
1443440000000000000,promueve turismo atractivos zapotitlan salinas,30/09/2021 04:58,"18.33468137803632, -97.46783855667802",TC,"['promueve', 'turismo', 'atractivos', 'zapotitlan', 'salinas']",['turismo'],1,1
1443570000000000000, region turismo cercania temporada moledecaderas tehuacan municipios zona zapotitlan preparan ofrecer experiencias gastronomicas aventura naturaleza culturalesmas detalles,30/09/2021 13:29,"18.33468137803632, -97.46783855667802",TC,"['', 'region', 'turismo', 'cercania', 'temporada', 'moledecaderas', 'tehuacan', 'municipios', 'zona', 'zapotitlan', 'preparan', 'ofrecer', 'experiencias', 'gastronomicas', 'aventura', 'naturaleza', 'culturalesmas', 'detalles']","['turismo', 'social', 'turismo', 'turismo', 'turismo']",3,1
1443610000000000000,nucleo muestra maravillosas vistas hacia presa zimapan lugar apto observacion flora fauna fotografia senderismo recorrido lanchas camping,30/09/2021 16:22,"20.669194616986346, -99.51813420893038",SG,"['nucleo', 'muestra', 'maravillosas', 'vistas', 'hacia', 'presa', 'zimapan', 'lugar', 'apto', 'observacion', 'flora', 'fauna', 'fotografia', 'senderismo', 'recorrido', 'lanchas', 'camping']","['turismo', 'turismo', 'policial']",1,1
1443610000000000000,octubre realizara virtualmente tianguis sigue redes conocer detalles santa maria rio aquismon real catorce xilitla apresentestianguispueblosmagicos hidalgomagico maxico tendencia sanluispotosi,30/09/2021 16:28,"21.712274052543496, -99.10651336175627",SG,"['octubre', 'realizara', 'virtualmente', 'tianguis', 'sigue', 'redes', 'conocer', 'detalles', 'santa', 'maria', 'rio', 'aquismon', 'real', 'catorce', 'xilitla', 'apresentestianguispueblosmagicos', 'hidalgomagico', 'maxico', 'tendencia', 'sanluispotosi']",['turismo'],1,1
1443780000000000000,welovepuebla promueve turismo atractivos zapotitlan salinas viajar jardinbotanico rutadelmezcal,01/10/2021 03:42,"18.33468137803632, -97.46783855667802",TC,"['welovepuebla', 'promueve', 'turismo', 'atractivos', 'zapotitlan', 'salinas', 'viajar', 'jardinbotanico', 'rutadelmezcal']","['turismo', 'turismo']",2,1
1443960000000000000,morelos area natural protegida llamada cueva salitre ubicada tlaltizapan alberga especies existen brindan servicios ambientales dispersion semillas polinizacion control plagas diadelmurcialago,01/10/2021 15:44,"19.75614013689107, -99.2240422441934",SG,"['morelos', 'area', 'natural', 'protegida', 'llamada', 'cueva', 'salitre', 'ubicada', 'tlaltizapan', 'alberga', 'especies', 'existen', 'brindan', 'servicios', 'ambientales', 'dispersion', 'semillas', 'polinizacion', 'control', 'plagas', 'diadelmurcialago']","['turismo', 'turismo', 'turismo', 'comercio']",2,1
1444150000000000000,tradiciones empieza fiesta migueles bailan celebracion san miguel arcangel pasado septiembre celebracion san francisco asis comunidad san miguel tzinacapan sierra norte pueblanoticias,02/10/2021 03:47,"18.88717268610794, -97.73007279156678",TC,"['tradiciones', 'empieza', 'fiesta', 'migueles', 'bailan', 'celebracion', 'san', 'miguel', 'arcangel', 'pasado', 'septiembre', 'celebracion', 'san', 'francisco', 'asis', 'comunidad', 'san', 'miguel', 'tzinacapan', 'sierra', 'norte', 'pueblanoticias']","['festivo', 'festivo', 'festivo', 'festivo']",2,1
1444170000000000000,lugar tan conocido definitivamente vale pena visitar,02/10/2021 05:15,"18.31954733031711, -97.36141005438321",TC,"['lugar', 'tan', 'conocido', 'definitivamente', 'vale', 'pena', 'visitar']",['turismo'],1,1
1444450000000000000,vez pedimos recomendacion google maps ir jardin pasar rato trajo jardin surrealista edward james xilitla modo disfrutar lidiar moscos,02/10/2021 23:35,"21.384892713884096, -98.99300715031478",SG,"['vez', 'pedimos', 'recomendacion', 'google', 'maps', 'ir', 'jardin', 'pasar', 'rato', 'trajo', 'jardin', 'surrealista', 'edward', 'james', 'xilitla', 'modo', 'disfrutar', 'lidiar', 'moscos']","['turismo', 'turismo']",2,1
1444480000000000000,cascada tamul maxico ,03/10/2021 01:33,"21.803452452200606, -99.18064041563649",SG,"['cascada', 'tamul', 'maxico', '']",['turismo'],1,1
1444490000000000000,domingo tradicional bendicion mascotas templo san francisco asis,03/10/2021 02:14,"18.88717268610794, -97.73007279156678",TC,"['domingo', 'tradicional', 'bendicion', 'mascotas', 'templo', 'san', 'francisco', 'asis']",['turismo'],1,1
1444640000000000000,cascada velo novia ,03/10/2021 12:40,"18.159842157853106, -96.85265988611557",TC,"['cascada', 'velo', 'novia', '']",['turismo'],1,1
1444710000000000000,celebracion fiesta san francisco asis patrono medioambiente animales veterinarios cura parroco julio barrios templo recoleccion bendijo mascotas fieles llevaron dicha parroquia herbert garcia ,03/10/2021 17:16,"18.88717268610794, -97.73007279156678",TC,"['celebracion', 'fiesta', 'san', 'francisco', 'asis', 'patrono', 'medioambiente', 'animales', 'veterinarios', 'cura', 'parroco', 'julio', 'barrios', 'templo', 'recoleccion', 'bendijo', 'mascotas', 'fieles', 'llevaron', 'dicha', 'parroquia', 'herbert', 'garcia', '']","['festivo', 'festivo']",1,1
1444720000000000000,smoothie frutosrojos deliiiii ven probarlo elpaseotehuacan hawaiian paradise tehuacan ,03/10/2021 17:34,"18.4664537056607, -97.4000858726468",TC,"['smoothie', 'frutosrojos', 'deliiiii', 'ven', 'probarlo', 'elpaseotehuacan', 'hawaiian', 'paradise', 'tehuacan', '']",['turismo'],1,1
1444720000000000000,tradicional maromo cultural zona yokotan tamulta sabanas honor san francisco asisla tradicion vive late permanece pesar adversidades sorprende cuanto mas puede crecer amor raices,03/10/2021 17:37,"18.88717268610794, -97.73007279156678",TC,"['tradicional', 'maromo', 'cultural', 'zona', 'yokotan', 'tamulta', 'sabanas', 'honor', 'san', 'francisco', 'asisla', 'tradicion', 'vive', 'late', 'permanece', 'pesar', 'adversidades', 'sorprende', 'cuanto', 'mas', 'puede', 'crecer', 'amor', 'raices']","['turismo', 'festivo', 'festivo']",2,1
1444740000000000000,qua qu joya cerro asunto mas,03/10/2021 19:04,"21.443259933547356, -99.13556845646764",SG,"['qua', 'qu', 'joya', 'cerro', 'asunto', 'mas']",['turismo'],1,1
1444750000000000000,museo leonoracarrington xilitla san luis potosi ,03/10/2021 19:48,"21.384892713884096, -98.99300715031478",SG,"['museo', 'leonoracarrington', 'xilitla', 'san', 'luis', 'potosi', '']",['turismo'],1,1
1444760000000000000,huixtla sociedad istmena lucieron trajes oaxaca domingo festejando san francisco asis santo patron pueblo huixtla,03/10/2021 20:13,"18.88717268610794, -97.73007279156678",TC,"['huixtla', 'sociedad', 'istmena', 'lucieron', 'trajes', 'oaxaca', 'domingo', 'festejando', 'san', 'francisco', 'asis', 'santo', 'patron', 'pueblo', 'huixtla']",['turismo'],1,1
1444810000000000000,visita campo alegre san joaquin pueblo magicopueblsomagicos sierragorda recorridosenqro,03/10/2021 23:47,"20.95218005775107, -99.56811212467481",SG,"['visita', 'campo', 'alegre', 'san', 'joaquin', 'pueblo', 'magicopueblsomagicos', 'sierragorda', 'recorridosenqro']","['turismo', 'turismo']",2,1
1444830000000000000,viajes ensueno super recomendable viajar xilitla entrar contacto maravillas naturaleza,04/10/2021 01:07,"21.384892713884096, -98.99300715031478",SG,"['viajes', 'ensueno', 'super', 'recomendable', 'viajar', 'xilitla', 'entrar', 'contacto', 'maravillas', 'naturaleza']","['turismo', 'turismo', 'turismo', 'turismo', 'turismo']",5,1
1444870000000000000,finde visita toliman san juan laguna santiago atitlan pueblitos lista,04/10/2021 03:49,"20.90986878621299, -99.93251435759566",SG,"['finde', 'visita', 'toliman', 'san', 'juan', 'laguna', 'santiago', 'atitlan', 'pueblitos', 'lista']","['turismo', 'turismo']",2,1
1445010000000000000,buenos diasvolcanes toliman atitlan san pedro san marcos laguna sololaguatemala,04/10/2021 13:10,"20.90986878621299, -99.93251435759566",SG,"['buenos', 'diasvolcanes', 'toliman', 'atitlan', 'san', 'pedro', 'san', 'marcos', 'laguna', 'sololaguatemala']",['turismo'],1,1
1445040000000000000,san francisco asis axtasis dyck anton van museo nacional prado,04/10/2021 15:15,"18.88717268610794, -97.73007279156678",TC,"['san', 'francisco', 'asis', 'axtasis', 'dyck', 'anton', 'van', 'museo', 'nacional', 'prado']",['turismo'],1,1
1445090000000000000,chumel invito huasteca potosina pulso orillas cascada tamul ,04/10/2021 18:31,"21.803452452200606, -99.18064041563649",SG,"['chumel', 'invito', 'huasteca', 'potosina', 'pulso', 'orillas', 'cascada', 'tamul', '']",['turismo'],1,1
1445220000000000000,qua hermosos amaneceres sierra gorda,05/10/2021 02:37,"21.429741235257406, -99.32242911677466",SG,"['qua', 'hermosos', 'amaneceres', 'sierra', 'gorda']",['turismo'],1,1
1445380000000000000,destino cercano guanajuato disfrutar naturaleza parque natural pueblo magico jalpan serra querataro sitio considerado reservas naturales mas importantes pais visitalo cuida saludfelizmartesvia mxenimagenes,05/10/2021 13:30,"21.217788814284553, -99.47382949219562",SG,"['destino', 'cercano', 'guanajuato', 'disfrutar', 'naturaleza', 'parque', 'natural', 'pueblo', 'magico', 'jalpan', 'serra', 'querataro', 'sitio', 'considerado', 'reservas', 'naturales', 'mas', 'importantes', 'pais', 'visitalo', 'cuida', 'saludfelizmartesvia', 'mxenimagenes']","['turismo', 'turismo', 'turismo', 'turismo', 'turismo', 'turismo', 'turimo', 'vial', 'turismo', 'noticia']",4,1
1445390000000000000,guasmole platillo tradicional pueblo san josa tenango vecino pueblomagico huautla jimanez manjar paladar solo cosecha octubre noviembreaqua esperas probarlo ,05/10/2021 14:26,"18.13360086241393, -96.84367450303422",TC,"['guasmole', 'platillo', 'tradicional', 'pueblo', 'san', 'josa', 'tenango', 'vecino', 'pueblomagico', 'huautla', 'jimanez', 'manjar', 'paladar', 'solo', 'cosecha', 'octubre', 'noviembreaqua', 'esperas', 'probarlo', '']","['festivo', 'turismo', 'turismo', 'social', 'turismo']",2.5,1
1445410000000000000,estan equivocados exhibicion museo evolucion ciudad tehuacan puebla,05/10/2021 15:29,"18.477593294413776, -97.44325288436698",TC,"['estan', 'equivocados', 'exhibicion', 'museo', 'evolucion', 'ciudad', 'tehuacan', 'puebla']",['turismo'],1,1
1445440000000000000, octubre dia nacional pueblos magicosen slp contamos realdecatorce xilitla aquismon santamariadelriovisitalos disfrutalospotosiparalospotosinos slp turismo dianacionalpueblosmagicos aniversariopueblosmagicos mipueblomagicoes,05/10/2021 17:37,"21.712274052543496, -99.10651336175627",SG,"['', 'octubre', 'dia', 'nacional', 'pueblos', 'magicosen', 'slp', 'contamos', 'realdecatorce', 'xilitla', 'aquismon', 'santamariadelriovisitalos', 'disfrutalospotosiparalospotosinos', 'slp', 'turismo', 'dianacionalpueblosmagicos', 'aniversariopueblosmagicos', 'mipueblomagicoes']",['turismo'],1,1
1445450000000000000,mipueblomagicoes huautla jimanez enigmatico destino ademas ser reconocido medicina tradicional gastronomia hipnotiza impresionantes paisajes misticismo magia tradicionesdianacionalpueblosmagicos aniversariopueblosmagicos,05/10/2021 17:51,"18.13360086241393, -96.84367450303422",TC,"['mipueblomagicoes', 'huautla', 'jimanez', 'enigmatico', 'destino', 'ademas', 'ser', 'reconocido', 'medicina', 'tradicional', 'gastronomia', 'hipnotiza', 'impresionantes', 'paisajes', 'misticismo', 'magia', 'tradicionesdianacionalpueblosmagicos', 'aniversariopueblosmagicos']","['turismo', 'turismo', 'festivo', 'turismo']",3.5,1
1445450000000000000,dianacionalpueblosmagicos majestuosidad naturaleza distingue huautla jimanez pueblomagico oaxaca encumbrado sierra mazateca fascinante todas leyendas rodean cobran vida espiritu gente aniversariopueblosmagicos,05/10/2021 18:19,"18.13360086241393, -96.84367450303422",TC,"['dianacionalpueblosmagicos', 'majestuosidad', 'naturaleza', 'distingue', 'huautla', 'jimanez', 'pueblomagico', 'oaxaca', 'encumbrado', 'sierra', 'mazateca', 'fascinante', 'todas', 'leyendas', 'rodean', 'cobran', 'vida', 'espiritu', 'gente', 'aniversariopueblosmagicos']","['turismo', 'turismo', 'social']",1,1
1445560000000000000,proximo viernes octubre estrenamos tehuacan territorio gracias nosvemosenlasala cine clasico siglo xx h entrada libre aforo uso obligatorio cubrebocascineentehuacan ,06/10/2021 01:07,"18.4664537056607, -97.4000858726468",TC,"['proximo', 'viernes', 'octubre', 'estrenamos', 'tehuacan', 'territorio', 'gracias', 'nosvemosenlasala', 'cine', 'clasico', 'siglo', 'xx', 'h', 'entrada', 'libre', 'aforo', 'uso', 'obligatorio', 'cubrebocascineentehuacan', '']",['turismo'],1,1
1445570000000000000,x voy cadereyta gusta visitar quinta fernando schmoll invernadero cactaceas degustar nopal penca,06/10/2021 02:10,"20.691646303361207, -99.8113363310995",SG,"['x', 'voy', 'cadereyta', 'gusta', 'visitar', 'quinta', 'fernando', 'schmoll', 'invernadero', 'cactaceas', 'degustar', 'nopal', 'penca']","['turismo', 'turismo']",2,1
1445600000000000000,oaxaca figura recuento pueblos magicos maxico san pablo villa mitla huautla jimanez mazunte capulalpam mandez san pedro san pablo teposcolula juquila cultura naturaleza tradiciones arte caracterizan,06/10/2021 04:17,"18.13360086241393, -96.84367450303422",TC,"['oaxaca', 'figura', 'recuento', 'pueblos', 'magicos', 'maxico', 'san', 'pablo', 'villa', 'mitla', 'huautla', 'jimanez', 'mazunte', 'capulalpam', 'mandez', 'san', 'pedro', 'san', 'pablo', 'teposcolula', 'juquila', 'cultura', 'naturaleza', 'tradiciones', 'arte', 'caracterizan']","['festivo', 'turismo', 'festivo']",2,1
1445750000000000000,antiguos pobladores arroyo seco dieron paisaje dimension sagrada enmarcaron expresiones rituales incluyendo arte rupestre ven descubrir historia zona arqueologica victoria,06/10/2021 14:00,"21.5485329192622, -99.68959166950509",SG,"['antiguos', 'pobladores', 'arroyo', 'seco', 'dieron', 'paisaje', 'dimension', 'sagrada', 'enmarcaron', 'expresiones', 'rituales', 'incluyendo', 'arte', 'rupestre', 'ven', 'descubrir', 'historia', 'zona', 'arqueologica', 'victoria']","['turismo', 'turismo', 'turismo']",3,1
1445770000000000000,posible verla todas noches sentada banca parque juarezla piel roja historias mas sonadas tehuacan contamos ,06/10/2021 15:18,"18.4664537056607, -97.4000858726468",TC,"['posible', 'verla', 'todas', 'noches', 'sentada', 'banca', 'parque', 'juarezla', 'piel', 'roja', 'historias', 'mas', 'sonadas', 'tehuacan', 'contamos', '']",['turismo'],1,1
1445790000000000000,checa lugar estan padrisimos estan cerca empieza media luna rio verde slp despuas tamasopo puente dios tamul micos sotano golondrinas terminas xilitla ,06/10/2021 16:17,"21.185505843728734, -99.61227975226136",SG,"['checa', 'lugar', 'estan', 'padrisimos', 'estan', 'cerca', 'empieza', 'media', 'luna', 'rio', 'verde', 'slp', 'despuas', 'tamasopo', 'puente', 'dios', 'tamul', 'micos', 'sotano', 'golondrinas', 'terminas', 'xilitla', '']",['turismo'],1,1
1445790000000000000,sierra gorda querataro pese dias nublados siempre da motivos avanzar apreciando belleza paisajes calidad gente agracias,06/10/2021 16:43,"21.429741235257406, -99.32242911677466",SG,"['sierra', 'gorda', 'querataro', 'pese', 'dias', 'nublados', 'siempre', 'da', 'motivos', 'avanzar', 'apreciando', 'belleza', 'paisajes', 'calidad', 'gente', 'agracias']","['turismo', 'turismo', 'social']",1,1
1445840000000000000, planea visita huasteca potosina museo leonora carrington xilitlaano olvides puedes adentrarte surrealismo aias ultimo acceso hagenda visita potosiparalospotosinos secretariadeculturaslp sanluispotosi,06/10/2021 20:00,"21.384892713884096, -98.99300715031478",SG,"['', 'planea', 'visita', 'huasteca', 'potosina', 'museo', 'leonora', 'carrington', 'xilitlaano', 'olvides', 'puedes', 'adentrarte', 'surrealismo', 'aias', 'ultimo', 'acceso', 'hagenda', 'visita', 'potosiparalospotosinos', 'secretariadeculturaslp', 'sanluispotosi']","['turismo', 'turismo', 'turismo']",3,1
1445920000000000000,amanecer mirador cuatro palos pinal amoles querataro,07/10/2021 00:57,"21.135462521407582, -99.62857016537474",SG,"['amanecer', 'mirador', 'cuatro', 'palos', 'pinal', 'amoles', 'querataro']",['turismo'],1,1
1445950000000000000, pueblos magicos sabor semana celebracion pueblosmagicos maxico conocerlos travas gastronomia valladolid yucatan bustamante nuevoleon huauchinango puebla xilitla sanluispotosi metepec edomex,07/10/2021 03:11,"21.384892713884096, -98.99300715031478",SG,"['', 'pueblos', 'magicos', 'sabor', 'semana', 'celebracion', 'pueblosmagicos', 'maxico', 'conocerlos', 'travas', 'gastronomia', 'valladolid', 'yucatan', 'bustamante', 'nuevoleon', 'huauchinango', 'puebla', 'xilitla', 'sanluispotosi', 'metepec', 'edomex']","['festivo', 'festivo', 'festivo']",1.5,1
1445960000000000000,paisajes nocturnosiglesia san francisco asis chocaman veracruz,07/10/2021 03:50,"18.88717268610794, -97.73007279156678",TC,"['paisajes', 'nocturnosiglesia', 'san', 'francisco', 'asis', 'chocaman', 'veracruz']",['turismo'],1,1
1445960000000000000,hermosos murales tehuacan talento tehuacaneroorgullosamente tehuacaneropdt cabello tehuacanpuebla muralesmexicanos tehuacan javierartinezlhino,07/10/2021 04:08,"18.4664537056607, -97.4000858726468",TC,"['hermosos', 'murales', 'tehuacan', 'talento', 'tehuacaneroorgullosamente', 'tehuacaneropdt', 'cabello', 'tehuacanpuebla', 'muralesmexicanos', 'tehuacan', 'javierartinezlhino']",['turismo'],1,1
1446180000000000000,visita toma serie fotos seagullformato mediotitulando gran observadorcuicatlan hp ilford ilfordphoto blackandwhitephotography,07/10/2021 18:07,"17.80067467543565, -96.96007114828112",TC,"['visita', 'toma', 'serie', 'fotos', 'seagullformato', 'mediotitulando', 'gran', 'observadorcuicatlan', 'hp', 'ilford', 'ilfordphoto', 'blackandwhitephotography']",['turismo'],1,1
1446190000000000000,avive experienciaoapas invita museo agua naucalpancto margaritas sn jardines molinitolunes viernes horas culturadelagua,07/10/2021 19:10,"18.31954733031711, -97.36141005438321",TC,"['avive', 'experienciaoapas', 'invita', 'museo', 'agua', 'naucalpancto', 'margaritas', 'sn', 'jardines', 'molinitolunes', 'viernes', 'horas', 'culturadelagua']","['turismo', 'turismo', 'clima']",1,1
1446220000000000000,comunidad neblinas landa matamoros sirvio escenario pelicula noche fuego llevo mencion especial ovacion diez minutos festival cannes ,07/10/2021 20:48,"21.1843138936843, -99.31969658221064",SG,"['comunidad', 'neblinas', 'landa', 'matamoros', 'sirvio', 'escenario', 'pelicula', 'noche', 'fuego', 'llevo', 'mencion', 'especial', 'ovacion', 'diez', 'minutos', 'festival', 'cannes', '']",['turismo'],1,1
1446260000000000000, san lucas toliman lago atitlan,07/10/2021 23:31,"20.90986878621299, -99.93251435759566",SG,"['', 'san', 'lucas', 'toliman', 'lago', 'atitlan']",['turismo'],1,1
1446460000000000000,siempre sonado conocer planeta escapate hidalgo descubre impresionantes dunas rojas pacula escenario salido pelicula ciencia ficcion ,08/10/2021 13:00,"21.050832448836477, -99.29576590881403",SG,"['siempre', 'sonado', 'conocer', 'planeta', 'escapate', 'hidalgo', 'descubre', 'impresionantes', 'dunas', 'rojas', 'pacula', 'escenario', 'salido', 'pelicula', 'ciencia', 'ficcion', '']",['turismo'],1,1
1446520000000000000,muchas gracias palabras sierra gorda tesoro trabajando conjunto lograremos seguir compartiendo riqueza cultural diversidad natural presentes cada rincones aestoy ordenes,08/10/2021 16:47,"21.429741235257406, -99.32242911677466",SG,"['muchas', 'gracias', 'palabras', 'sierra', 'gorda', 'tesoro', 'trabajando', 'conjunto', 'lograremos', 'seguir', 'compartiendo', 'riqueza', 'cultural', 'diversidad', 'natural', 'presentes', 'cada', 'rincones', 'aestoy', 'ordenes']","['turismo', 'festivo', 'turismo', 'policial']",1.5,1
1446610000000000000,bosques encuentran volcan toliman tan increibles guateimpresionante,08/10/2021 22:53,"20.90986878621299, -99.93251435759566",SG,"['bosques', 'encuentran', 'volcan', 'toliman', 'tan', 'increibles', 'guateimpresionante']","['turismo', 'desastre', 'turismo']",1,1
